id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
40011559,40,Oklahoma,OK,Cleveland County,Lexington,Slaughterville,Town,place,73051,405,99485585,909154,35.094631,-97.282809,90891,86475,80734,1427
40011561,40,Oklahoma,OK,Oklahoma County,Del City,Smith Village,Town,place,73115,405,72990,0,35.45079,-97.457006,75104,300000,65161,28
40011563,40,Oklahoma,OK,Mayes County,Locust Grove,Snake Creek,CDP,place,74352,918,21641160,0,36.178558,-95.093714,30771,34078,22767,71
40011565,40,Oklahoma,OK,Choctaw County,Soper,Soper,Town,place,74759,580,700309,0,34.032231,-95.696291,88311,82177,104229,87
40011567,40,Oklahoma,OK,Nowata County,South Coffeyville,South Coffeyville,Town,place,74072,918,1574421,0,36.993382,-95.621929,79938,75475,83435,306
40011569,40,Oklahoma,OK,Hughes County,Holdenville,Spaulding,Town,place,74848,405,8262026,0,35.013179,-96.440578,50223,55016,48868,44
40011571,40,Oklahoma,OK,Oklahoma County,Spencer,Spencer city,City,place,73084,405,13903005,0,35.510786,-97.371536,70841,77621,66384,1616
40011573,40,Oklahoma,OK,Tulsa County,Sperry,Sperry,Town,place,74073,918,4329136,115287,36.298182,-95.991028,65296,73961,35942,456
40011575,40,Oklahoma,OK,Mayes County,Pryor,Sportsmen Acres,Town,place,74361,918,213295,0,36.245593,-95.251515,128085,80156,149607,124
40011577,40,Oklahoma,OK,Cherokee County,Tahlequah,Steely Hollow,CDP,place,74464,918,5281442,20156,35.988044,-94.958695,58191,71643,55507,75
40011579,40,Oklahoma,OK,McIntosh County,Eufaula,Stidham,Town,place,74432,918,89925,0,35.368571,-95.700792,43395,55250,39121,14
40011581,40,Oklahoma,OK,Payne County,Stillwater,Stillwater city,City,place,74075,405,76498997,1231822,36.131547,-97.073681,122038,94772,142917,18080
40011583,40,Oklahoma,OK,Pontotoc County,Stonewall,Stonewall,Town,place,74871,580,850540,0,34.651519,-96.525636,55007,43965,57400,151
40011585,40,Oklahoma,OK,Mayes County,Spavinaw,Strang,Town,place,74366,918,692051,0,36.412198,-95.134524,57549,76845,-1,33
40011587,40,Oklahoma,OK,Atoka County,Stringtown,Stringtown,Town,place,74569,580,14464482,155392,34.468565,-96.055499,91817,73148,107881,157
40011589,40,Oklahoma,OK,Creek County,Stroud,Stroud city,City,place,74079,918,29672678,2780144,35.768875,-96.65007,0,0,0,0
40011591,40,Oklahoma,OK,Hughes County,Stuart,Stuart,Town,place,74570,918,703979,0,34.901094,-96.099456,74512,77649,75027,63
40011593,40,Oklahoma,OK,Murray County,Sulphur,Sulphur city,City,place,73086,580,17760572,476367,34.513928,-96.969671,95093,75444,106606,1885
40011595,40,Oklahoma,OK,Beckham County,Sweetwater,Sweetwater,Town,place,73666,580,41062122,44589,35.415025,-99.920299,86574,300000,76482,45
40011597,40,Oklahoma,OK,Choctaw County,Swink,Swink,CDP,place,74761,580,632080,8895,34.017272,-95.20179,62302,53407,66249,39
40011599,40,Oklahoma,OK,Muskogee County,Muskogee,Taft,Town,place,74401,918,4034991,13891,35.760197,-95.545856,34903,28760,35588,90
40011601,40,Oklahoma,OK,Cherokee County,Tahlequah,Tahlequah city,City,place,74464,918,32322612,111195,35.911805,-94.977102,94747,79851,112897,5536
40011603,40,Oklahoma,OK,Le Flore County,Talihina,Talihina,Town,place,74571,918,2114469,0,34.752242,-95.04104,64829,54505,79438,422
40011605,40,Oklahoma,OK,Haskell County,Vian,Tamaha,Town,place,74962,918,16601580,60159,35.398188,-95.014189,44117,47752,41045,73
40011607,40,Oklahoma,OK,Pottawatomie County,Tecumseh,Tecumseh city,City,place,74873,405,38877915,604094,35.264267,-96.933445,91782,69230,106253,2522
40011609,40,Oklahoma,OK,Cherokee County,Welling,Tenkiller,CDP,place,74471,918,49126467,2709528,35.795243,-94.86301,75021,74484,75965,176
40011611,40,Oklahoma,OK,Pawnee County,Jennings,Terlton,Town,place,74038,918,647171,0,36.185783,-96.490326,68806,121710,-1,34
40011613,40,Oklahoma,OK,McIntosh County,Eufaula,Texanna,CDP,place,74432,918,102818569,660306,35.357918,-95.511754,83057,76086,87739,1039
40011615,40,Oklahoma,OK,Beckham County,Erick,Texola,Town,place,73645,580,1616539,0,35.222232,-99.992782,92930,109627,88854,14
40011617,40,Oklahoma,OK,Oklahoma County,Oklahoma City,The Village city,City,place,73120,405,6596239,22829,35.570276,-97.557499,119350,94283,131163,4486
40011619,40,Oklahoma,OK,Rogers County,Claremore,Tiawah,CDP,place,74019,918,10633048,0,36.248283,-95.53618,92250,300000,79461,68
40011621,40,Oklahoma,OK,Johnston County,Tishomingo,Tishomingo city,City,place,73460,580,11300048,275585,34.238906,-96.681008,80130,59829,103317,1244
40011623,40,Oklahoma,OK,Kay County,Tonkawa,Tonkawa city,City,place,74653,580,13919558,67242,36.692101,-97.300676,83068,76960,90296,1232
40011625,40,Oklahoma,OK,Lincoln County,Carney,Tryon,Town,place,74832,405,6032952,19125,35.877069,-96.969603,59028,68312,29787,191
40011627,40,Oklahoma,OK,Osage County,Tulsa,Tulsa city,City,place,74129,918,509834953,10955689,36.127949,-95.902316,81203,72985,88951,2405
40011629,40,Oklahoma,OK,Tulsa County,Tulsa,Tulsa city,City,place,74129,918,509834953,10955689,36.127949,-95.902316,135005,108616,150767,161985
40011631,40,Oklahoma,OK,Coal County,Tupelo,Tupelo city,City,place,74572,580,1083364,0,34.602444,-96.420395,91375,60635,111975,128
40011633,40,Oklahoma,OK,Beaver County,Turpin,Turpin,CDP,place,73950,580,2588335,0,36.870458,-100.882502,113218,76105,134874,157
40011635,40,Oklahoma,OK,Pushmataha County,Tuskahoma,Tuskahoma,CDP,place,74574,918,5857840,65517,34.629727,-95.282606,89632,61456,118017,68
40011637,40,Oklahoma,OK,Delaware County,Kansas,Twin Oaks,CDP,place,74347,918,6214868,0,36.192621,-94.821738,54503,61353,45130,80
40011639,40,Oklahoma,OK,Canadian County,Union City,Union City,Town,place,73090,405,146550746,1223444,35.399523,-97.906705,144618,142411,148081,516
40011641,40,Oklahoma,OK,Rogers County,Owasso,Valley Park,Town,place,74055,918,6525956,29987,36.27881,-95.735758,204445,300000,212096,12
40011643,40,Oklahoma,OK,Stephens County,Velma,Velma,Town,place,73491,580,3639475,24779,34.456413,-97.663858,124421,92448,139870,249
40011645,40,Oklahoma,OK,Grady County,Verden,Verden,Town,place,73092,405,921659,0,35.083146,-98.087213,95897,89357,100740,198
40011647,40,Oklahoma,OK,Sequoyah County,Vian,Vian,Town,place,74962,918,3449040,113157,35.50425,-94.969821,57996,46329,66513,501
40011649,40,Oklahoma,OK,Craig County,Vinita,Vinita city,City,place,74301,918,15538510,2282,36.648772,-95.161001,80468,67973,92989,2247
40011651,40,Oklahoma,OK,Muskogee County,Wainwright,Wainwright,Town,place,74468,918,737446,0,35.613399,-95.565613,57601,78761,-1,53
40011653,40,Oklahoma,OK,Cotton County,Walters,Walters city,City,place,73572,580,21034341,684104,34.358403,-98.356868,70578,73921,66475,935
40011655,40,Oklahoma,OK,Nowata County,Copan,Wann,Town,place,74022,918,439396,0,36.914675,-95.804696,74563,78993,67153,67
40011657,40,Oklahoma,OK,Atoka County,Kiowa,Wardville,CDP,place,74553,918,2543179,37666,34.654646,-96.030893,67890,300000,58014,25
40011659,40,Oklahoma,OK,Oklahoma County,Oklahoma City,Warr Acres city,City,place,73122,405,7285230,60286,35.526104,-97.618106,116238,93881,128552,3822
40011661,40,Oklahoma,OK,McClain County,Washington,Washington,Town,place,73093,405,3802899,35926,35.054746,-97.490753,101501,92002,104274,224
40011663,40,Oklahoma,OK,Adair County,Watts,Watts,Town,place,74964,918,1003630,70,36.107254,-94.571435,47466,52986,-1,110
40011665,40,Oklahoma,OK,Garfield County,Waukomis,Waukomis,Town,place,73773,580,8532898,31695,36.286102,-97.902729,89779,77769,95818,540
40011667,40,Oklahoma,OK,McClain County,Wayne,Wayne,Town,place,73095,405,893632,0,34.917106,-97.316573,77425,68440,81533,263
40011669,40,Oklahoma,OK,Custer County,Weatherford,Weatherford city,City,place,73096,580,17509274,0,35.538409,-98.68725,106234,91252,119864,4250
40011671,40,Oklahoma,OK,Muskogee County,Webbers Falls,Webbers Falls,Town,place,74470,918,9924985,16492,35.508982,-95.161391,46403,39277,46917,235
40011673,40,Oklahoma,OK,Okfuskee County,Weleetka,Weleetka,Town,place,74880,405,1767025,2163,35.342294,-96.135699,74443,71102,86573,329
40011675,40,Oklahoma,OK,Lincoln County,Wellston,Wellston,Town,place,74881,405,3468316,35159,35.686102,-97.062689,87273,76926,91363,334
40011677,40,Oklahoma,OK,Pawnee County,Mannford,Westport,Town,place,74044,918,11580412,10953121,36.193353,-96.337137,101875,109497,82116,163
40011679,40,Oklahoma,OK,Adair County,Westville,Westville,Town,place,74965,918,3142979,3545,35.990193,-94.574477,49087,47884,18256,616
40011681,40,Oklahoma,OK,Seminole County,Wewoka,Wewoka city,City,place,74884,405,12494994,0,35.144128,-96.496686,88703,57153,117039,1275
40011683,40,Oklahoma,OK,Craig County,Vinita,White Oak,CDP,place,74301,918,15335860,63229,36.609145,-95.275453,122172,83962,143415,97
40011685,40,Oklahoma,OK,Delaware County,Jay,White Water,CDP,place,74346,918,3109980,0,36.50169,-94.728885,48849,65415,45915,17
40011687,40,Oklahoma,OK,Latimer County,Wilburton,Wilburton city,City,place,74578,918,8039604,68232,34.91845,-95.304015,88022,77520,100751,1036
40011689,40,Oklahoma,OK,Carter County,Wilson,Wilson city,City,place,73463,580,14688665,33416,34.1687,-97.425402,96842,79508,110494,569
40011691,40,Oklahoma,OK,Le Flore County,Wister,Wister,Town,place,74966,918,5083853,29128,34.969743,-94.720638,54409,63052,-1,409
40011693,40,Oklahoma,OK,Oklahoma County,Bethany,Woodlawn Park,Town,place,73008,405,320600,0,35.509629,-97.649868,151995,300000,160225,75
40011695,40,Oklahoma,OK,McCurtain County,Wright City,Wright City,Town,place,74766,580,2230375,10050,34.066286,-95.00701,71706,66999,79211,245
40011697,40,Oklahoma,OK,Garvin County,Wynnewood,Wynnewood city,City,place,73098,405,3800413,1266,34.644159,-97.162545,80459,73610,89914,906
40011699,40,Oklahoma,OK,Payne County,Yale,Yale city,City,place,74085,918,2356551,0,36.114977,-96.700909,68934,59078,73833,479
40011701,40,Oklahoma,OK,Canadian County,Yukon,Yukon city,City,place,73099,405,68940623,145786,35.518409,-97.766172,137299,116455,145138,8714
40011703,40,Oklahoma,OK,Delaware County,Jay,Zena,CDP,place,74346,918,9112693,0,36.51293,-94.845433,58833,300000,51039,92
4101455,41,Oregon,OR,Benton County,Corvallis,Adair Village city,City,place,97330,541,1129340,0,44.670754,-123.215865,93548,85508,96335,265
4101457,41,Oregon,OR,Malheur County,Adrian,Adrian city,City,place,97901,541,632353,0,43.740826,-117.070882,53009,51540,-1,68
4101459,41,Oregon,OR,Linn County,Albany,Albany city,City,place,97322,541,45420998,545915,44.626928,-123.096741,94522,82974,103274,17078
4101461,41,Oregon,OR,Benton County,Monroe,Alpine,CDP,place,97456,541,2089767,0,44.330644,-123.36261,94500,300000,87159,34
4101463,41,Oregon,OR,Klamath County,Klamath Falls,Altamont,CDP,place,97603,541,21013786,0,42.198057,-121.724849,88763,79507,96465,7680
4101465,41,Oregon,OR,Malheur County,Ontario,Annex,CDP,place,97914,541,6370021,0,44.234248,-116.992408,106307,66018,133059,84
4101467,41,Oregon,OR,Gilliam County,Arlington,Arlington city,City,place,97812,541,6608891,1613071,45.725317,-120.188954,92251,94024,83726,218
4101469,41,Oregon,OR,Clatsop County,Astoria,Astoria city,City,place,97103,503,15896674,9877908,46.187368,-123.814971,109139,89744,120610,4335
4101471,41,Oregon,OR,Marion County,Aumsville,Aumsville city,City,place,97325,503,2923041,0,44.846174,-122.869873,93917,89392,95124,1305
4101473,41,Oregon,OR,Baker County,Baker City,Baker City city,City,place,97814,503,18548538,0,44.774887,-117.831983,105837,84371,119872,4329
4101475,41,Oregon,OR,Washington County,Banks,Banks city,City,place,97106,503,1859757,0,45.614781,-123.106456,128679,112801,131597,488
4101477,41,Oregon,OR,Coos County,Coos Bay,Barview,CDP,place,97420,541,3580426,1062601,43.347917,-124.306543,93155,77130,102801,719
4101479,41,Oregon,OR,Tillamook County,Nehalem,Bayside Gardens,CDP,place,97131,503,2567642,0,45.714329,-123.916474,74852,79584,67993,339
4101481,41,Oregon,OR,Tillamook County,Cloverdale,Beaver,CDP,place,97112,503,1000729,0,45.27901,-123.824616,58078,300000,48407,74
4101483,41,Oregon,OR,Washington County,Beaverton,Beaverton city,City,place,97008,503,50563936,0,45.477829,-122.816936,132782,112683,141951,37238
4101485,41,Oregon,OR,Deschutes County,Bend,Bend city,City,place,97701,541,85483185,660862,44.056683,-121.307991,138496,115754,149407,33396
4101487,41,Oregon,OR,Sherman County,Wishram,Biggs Junction,CDP,place,98673,509,2298043,0,45.663971,-120.839157,37500,300000,22978,8
4101489,41,Oregon,OR,Benton County,Blodgett,Blodgett,CDP,place,97326,541,1438197,0,44.59698,-123.521026,33755,300000,23884,28
4101491,41,Oregon,OR,Klamath County,Bonanza,Bonanza,Town,place,97623,541,2123103,0,42.200316,-121.406675,55512,57283,24456,189
4101493,41,Oregon,OR,Curry County,Brookings,Brookings city,City,place,97415,541,10003571,189538,42.0689,-124.299948,88351,73707,97216,3043
4101495,41,Oregon,OR,Linn County,Halsey,Brownsville city,City,place,97348,541,3467276,0,44.392263,-122.983388,98618,86328,103271,598
4101497,41,Oregon,OR,Coos County,Coos Bay,Bunker Hill,CDP,place,97420,541,3779790,342162,43.346731,-124.210989,47137,30716,52146,515
4101499,41,Oregon,OR,Jackson County,Butte Falls,Butte Falls,Town,place,97522,541,1108431,0,42.54141,-122.56908,123954,79965,153011,151
4101501,41,Oregon,OR,Jefferson County,Camp Sherman,Camp Sherman,CDP,place,97730,541,8161011,0,44.449305,-121.649605,183228,215751,193015,131
4101503,41,Oregon,OR,Clatsop County,Cannon Beach,Cannon Beach city,City,place,97110,503,4067856,0,45.888,-123.960133,127590,89584,146472,738
4101505,41,Oregon,OR,Douglas County,Canyonville,Canyonville city,City,place,97417,541,2855398,0,42.927421,-123.278109,60584,61790,57702,880
4101507,41,Oregon,OR,Yamhill County,Carlton,Carlton city,City,place,97111,503,2279051,0,45.294511,-123.175332,79398,79862,60256,630
4101509,41,Oregon,OR,Linn County,Foster,Cascadia,CDP,place,97345,541,12999023,0,44.393003,-122.50264,78761,139593,-1,82
4101511,41,Oregon,OR,Umatilla County,Pendleton,Cayuse,CDP,place,97801,541,7461221,0,45.676497,-118.5735,76677,105913,-1,15
4101513,41,Oregon,OR,Multnomah County,Portland,Cedar Mill,CDP,place,97229,503,8579105,0,45.535489,-122.800757,0,0,0,0
4101515,41,Oregon,OR,Jackson County,Central Point,Central Point city,City,place,97502,541,10127182,0,42.37648,-122.910905,104956,85996,113965,6565
4101517,41,Oregon,OR,Klamath County,Chiloquin,Chiloquin city,City,place,97624,541,2117219,0,42.576417,-121.867752,42058,35596,42196,308
4101519,41,Oregon,OR,Tillamook County,Cloverdale,Cloverdale,CDP,place,97112,503,2077514,0,45.200608,-123.884165,97028,300000,88095,106
4101521,41,Oregon,OR,Columbia County,St Helens,Columbia City city,City,place,97051,503,2001197,969223,45.897546,-122.812402,106256,90065,110895,913
4101523,41,Oregon,OR,Coos County,Coos Bay,Coos Bay city,City,place,97420,541,27446722,13752243,43.381126,-124.232597,95759,77604,109165,6734
4101525,41,Oregon,OR,Washington County,Cornelius,Cornelius city,City,place,97113,503,5192647,0,45.519758,-123.053013,93762,86203,87739,3327
4101527,41,Oregon,OR,Lane County,Cottage Grove,Cottage Grove city,City,place,97424,541,9759259,44077,43.794085,-123.059195,69684,66200,74962,3865
4101529,41,Oregon,OR,Linn County,Scio,Crabtree,CDP,place,97374,503,4701722,0,44.637638,-122.905948,67187,300000,67662,171
4101531,41,Oregon,OR,Linn County,Sweet Home,Crawfordsville,CDP,place,97386,541,4977728,0,44.356077,-122.864927,63739,68516,59878,123
4101533,41,Oregon,OR,Jefferson County,Culver,Culver city,City,place,97734,541,1788635,0,44.5234,-121.210999,73875,71977,72590,449
4101535,41,Oregon,OR,Clackamas County,Damascus,Damascus city,City,place,97089,503,41532038,261010,45.426416,-122.442992,154639,143303,159635,3726
4101537,41,Oregon,OR,Yamhill County,Dayton,Dayton city,City,place,97114,503,2169325,0,45.219844,-123.078094,86783,81755,83349,765
4101539,41,Oregon,OR,Columbia County,St Helens,Deer Island,CDP,place,97051,503,1264106,0,45.932994,-122.849762,63536,74174,57570,165
4101541,41,Oregon,OR,Deschutes County,Bend,Deschutes River Woods,CDP,place,97702,541,15734157,159019,43.987447,-121.359101,89725,82059,93966,1980
4101543,41,Oregon,OR,Douglas County,Dillard,Dillard,CDP,place,97432,541,3052458,0,43.108239,-123.426192,64726,300000,53681,165
4101545,41,Oregon,OR,Douglas County,Drain,Drain city,City,place,97435,541,1576966,0,43.662007,-123.31428,65364,57796,77189,488
4101547,41,Oregon,OR,Yamhill County,Dundee,Dundee city,City,place,97115,503,3449510,59682,45.275798,-123.007417,127850,108013,134505,1020
4101549,41,Oregon,OR,Washington County,Tigard,Durham city,City,place,97224,503,1059720,0,45.394468,-122.757988,188227,208718,194342,588
4101551,41,Oregon,OR,Jackson County,Eagle Point,Eagle Point city,City,place,97524,541,7668168,0,42.467709,-122.801565,108467,93858,115326,3171
4101553,41,Oregon,OR,Union County,Elgin,Elgin city,City,place,97827,541,2559056,0,45.56441,-117.921204,89333,67963,110619,620
4101555,41,Oregon,OR,Wallowa County,Enterprise,Enterprise city,City,place,97828,541,3797665,0,45.42577,-117.278799,77326,77543,79269,815
4101557,41,Oregon,OR,Clackamas County,Estacada,Estacada city,City,place,97023,503,5756230,136222,45.298665,-122.333397,83904,81712,86859,1194
4101559,41,Oregon,OR,Douglas County,Oakland,Fair Oaks,CDP,place,97462,541,4765122,0,43.410894,-123.219492,120773,128218,107625,112
4101561,41,Oregon,OR,Polk County,Falls City,Falls City city,City,place,97344,503,3112721,0,44.864804,-123.437502,79766,76735,83335,357
4101563,41,Oregon,OR,Jackson County,Rogue River,Foots Creek,CDP,place,97537,541,15717018,36438,42.388135,-123.140951,72902,86951,-1,271
4101565,41,Oregon,OR,Polk County,Willamina,Fort Hill,CDP,place,97396,503,3714825,0,45.067022,-123.560513,47366,23747,47422,111
4101567,41,Oregon,OR,Wheeler County,Fossil,Fossil city,City,place,97830,541,2029707,0,44.998081,-120.214649,76930,69967,89858,239
4101569,41,Oregon,OR,Washington County,Beaverton,Garden Home-Whitford,CDP,place,97008,503,4005750,6852,45.463239,-122.761172,146272,133565,153380,2790
4101571,41,Oregon,OR,Tillamook County,Garibaldi,Garibaldi city,City,place,97118,503,2554879,989220,45.560774,-123.911344,86330,77909,96323,350
4101573,41,Oregon,OR,Yamhill County,Gaston,Gaston city,City,place,97119,503,696989,0,45.435714,-123.14371,112500,300000,98329,5
4101575,41,Oregon,OR,Marion County,Mill City,Gates city,City,place,97360,503,1671597,0,44.756009,-122.42013,64776,70997,60473,202
4101577,41,Oregon,OR,Marion County,Gervais,Gervais city,City,place,97026,503,999834,0,45.107788,-122.89619,86233,77553,91712,645
4101579,41,Oregon,OR,Coos County,North Bend,Glasgow,CDP,place,97459,541,8345390,728,43.437657,-124.195124,144914,300000,166171,259
4101581,41,Oregon,OR,Douglas County,Glide,Glide,CDP,place,97443,541,26114948,195021,43.291881,-123.073619,95594,92309,96833,690
4101583,41,Oregon,OR,Jackson County,Gold Hill,Gold Hill city,City,place,97525,541,1979659,0,42.43577,-123.052563,65275,72815,-1,477
4101585,41,Oregon,OR,Clackamas County,Sandy,Government Camp,CDP,place,97055,503,1935917,0,45.302233,-121.752589,193494,300000,190482,60
4101587,41,Oregon,OR,Yamhill County,Willamina,Grand Ronde,CDP,place,97396,503,49722390,0,45.073841,-123.621041,67470,71161,65308,143
4101589,41,Oregon,OR,Josephine County,Grants Pass,Grants Pass city,City,place,97526,541,29618085,424172,42.432313,-123.331772,99991,80622,115707,14779
4101591,41,Oregon,OR,Douglas County,Roseburg,Green,CDP,place,97471,541,11754162,419634,43.151399,-123.387402,71289,70367,69968,2949
4101593,41,Oregon,OR,Grant County,Prairie City,Greenhorn city,City,place,97869,541,222615,0,44.708714,-118.49674,0,0,0,0
4101595,41,Oregon,OR,Baker County,Baker City,Haines city,City,place,97814,541,1957027,0,44.912272,-117.939552,101190,60077,128144,176
4101597,41,Oregon,OR,Linn County,Halsey,Halsey city,City,place,97348,541,1450741,0,44.382891,-123.109446,71926,78571,32565,389
4101599,41,Oregon,OR,Curry County,Brookings,Harbor,CDP,place,97415,541,4971814,1009274,42.036734,-124.252044,57547,47822,59101,1150
4101601,41,Oregon,OR,Linn County,Harrisburg,Harrisburg city,City,place,97446,541,3602040,132827,44.270278,-123.162583,85599,84593,85217,1174
4101603,41,Oregon,OR,Tillamook County,Cloverdale,Hebo,CDP,place,97112,503,4211715,0,45.226003,-123.858629,35469,300000,25602,99
4101605,41,Oregon,OR,Morrow County,Heppner,Heppner city,City,place,97836,541,3185256,15741,45.352994,-119.560569,83729,73101,92248,510
4101607,41,Oregon,OR,Washington County,Hillsboro,Hillsboro city,City,place,97123,503,64707200,31207,45.528039,-122.935652,132054,110606,139441,35284
4101609,41,Oregon,OR,Linn County,Sweet Home,Holley,CDP,place,97386,541,7303785,0,44.348986,-122.785581,69244,79123,61367,120
4101611,41,Oregon,OR,Marion County,Woodburn,Hubbard city,City,place,97071,503,1846939,0,45.181826,-122.807159,83209,78608,83703,935
4101613,41,Oregon,OR,Linn County,Mill City,Idanha city,City,place,97360,503,2773085,82528,44.70792,-122.104896,63371,300000,59791,30
4101615,41,Oregon,OR,Tillamook County,Tillamook,Idaville,CDP,place,97141,503,1263339,0,45.509725,-123.863276,52574,300000,51189,131
4101617,41,Oregon,OR,Polk County,Independence,Independence city,City,place,97351,503,7394199,244028,44.857768,-123.197653,87179,75385,95498,2932
4101619,41,Oregon,OR,Morrow County,Irrigon,Irrigon city,City,place,97844,541,3362261,388280,45.895048,-119.488734,81340,76393,79530,649
4101621,41,Oregon,OR,Jackson County,Jacksonville,Jacksonville city,City,place,97530,541,4900150,0,42.312632,-122.969169,137939,104620,156036,1539
4101623,41,Oregon,OR,Marion County,Jefferson,Jefferson city,City,place,97352,541,2161574,76036,44.716554,-123.005969,92055,81939,98367,1038
4101625,41,Oregon,OR,Grant County,John Day,John Day city,City,place,97845,541,5578394,0,44.418156,-118.953522,84659,77801,93267,744
4101627,41,Oregon,OR,Malheur County,Jordan Valley,Jordan Valley city,City,place,97910,541,5387725,0,42.979333,-117.057442,118478,84657,142082,74
4101629,41,Oregon,OR,Lane County,Junction City,Junction City city,City,place,97448,541,8300929,0,44.21191,-123.200151,77560,76609,77334,2114
4101631,41,Oregon,OR,Marion County,Keizer,Keizer city,City,place,97303,503,18522938,277134,45.002971,-123.024491,105221,90103,112972,13686
4101633,41,Oregon,OR,Washington County,Tigard,King City city,City,place,97224,503,1920340,0,45.400477,-122.806,140228,128504,151533,1800
4101635,41,Oregon,OR,Umatilla County,Pendleton,Kirkpatrick,CDP,place,97801,541,9285501,0,45.679587,-118.649877,94327,300000,88637,49
4101637,41,Oregon,OR,Marion County,Salem,Labish Village,CDP,place,97305,503,139997,0,45.019095,-122.973569,49643,300000,36339,72
4101639,41,Oregon,OR,Yamhill County,Lafayette,Lafayette city,City,place,97127,503,2321400,0,45.246167,-123.1115,87302,82341,86361,1103
4101641,41,Oregon,OR,Clackamas County,Lake Oswego,Lake Oswego city,City,place,97034,503,27826420,1720166,45.412305,-122.699154,198333,225360,201977,14867
4101643,41,Oregon,OR,Washington County,Lake Oswego,Lake Oswego city,City,place,97034,503,27826420,1720166,45.412305,-122.699154,0,0,0,0
4101645,41,Oregon,OR,Lake County,Lakeview,Lakeview,Town,place,97630,541,6303350,27427,42.191438,-120.352536,64169,78623,-1,1206
4101647,41,Oregon,OR,Deschutes County,Lapine,La Pine city,City,place,97739,541,18081717,0,43.686514,-121.485596,90479,71092,106799,737
4101649,41,Oregon,OR,Morrow County,Ione,Lexington,Town,place,97843,541,1130707,0,45.44616,-119.687952,87917,300000,85122,62
4101651,41,Oregon,OR,Lincoln County,Lincoln City,Lincoln City city,City,place,97367,541,15683224,88652,44.977881,-124.006054,89927,76887,101925,3876
4101653,41,Oregon,OR,Grant County,Long Creek,Long Creek city,City,place,97856,541,2648395,0,44.714152,-119.104245,153997,122921,168823,71
4101655,41,Oregon,OR,Wallowa County,Wallowa,Lostine city,City,place,97885,541,744453,0,45.486699,-117.429459,119230,95743,135033,108
4101657,41,Oregon,OR,Linn County,Lyons,Lyons city,City,place,97358,503,2250087,26198,44.77926,-122.611838,100111,85701,107447,417
4101659,41,Oregon,OR,Jefferson County,Madras,Madras city,City,place,97741,541,13705418,0,44.638462,-121.126512,65174,67722,58143,2289
4101661,41,Oregon,OR,Tillamook County,Nehalem,Manzanita city,City,place,97131,503,2127630,0,45.716582,-123.935073,88597,78081,87768,200
4101663,41,Oregon,OR,Wasco County,Maupin,Maupin city,City,place,97037,541,3544467,131116,45.170709,-121.088389,70960,64511,74414,272
4101665,41,Oregon,OR,Jackson County,Medford,Medford city,City,place,97504,541,66723120,16210,42.336896,-122.854244,107422,88578,119693,29751
4101667,41,Oregon,OR,Douglas County,Roseburg,Melrose,CDP,place,97470,541,11262726,0,43.252861,-123.457458,192912,246483,205007,291
4101669,41,Oregon,OR,Klamath County,Merrill,Merrill city,City,place,97633,541,1188749,0,42.026015,-121.60085,69435,66658,72129,330
4101671,41,Oregon,OR,Washington County,Tigard,Metzger,CDP,place,97223,503,1907609,0,45.449211,-122.762314,110903,91061,120902,1789
4101673,41,Oregon,OR,Marion County,Mill City,Mill City city,City,place,97360,503,2156865,0,44.7519,-122.477907,54336,56002,-1,111
4101675,41,Oregon,OR,Umatilla County,Milton-freewater,Milton-Freewater city,City,place,97862,541,5155394,0,45.934854,-118.391305,83753,62763,100110,2495
4101677,41,Oregon,OR,Multnomah County,Milwaukie,Milwaukie city,City,place,97222,503,12490474,71217,45.444124,-122.620915,0,0,0,0
4101679,41,Oregon,OR,Wheeler County,Mitchell,Mitchell city,City,place,97750,541,3308994,318,44.573681,-120.152868,149569,100011,173586,63
4101681,41,Oregon,OR,Polk County,Monmouth,Monmouth city,City,place,97361,503,5589936,212563,44.850142,-123.22807,73366,72952,73891,3500
4101683,41,Oregon,OR,Grant County,Monument,Monument city,City,place,97864,541,1323290,0,44.820797,-119.420843,47307,39311,48993,49
4101685,41,Oregon,OR,Wasco County,Mosier,Mosier city,City,place,97040,541,1173814,453645,45.685038,-121.398216,86143,69112,99094,194
4101687,41,Oregon,OR,Hood River County,Parkdale,Mount Hood,CDP,place,97041,541,4970709,0,45.533898,-121.566214,94546,250000,65831,84
4101689,41,Oregon,OR,Grant County,Canyon City,Mount Vernon city,City,place,97820,541,1767923,0,44.416897,-119.113174,46542,41288,44530,281
4101691,41,Oregon,OR,Douglas County,Myrtle Creek,Myrtle Creek city,City,place,97457,541,6478251,516,43.024065,-123.27835,82296,85361,81258,1307
4101693,41,Oregon,OR,Tillamook County,Nehalem,Neahkahnie,CDP,place,97131,503,1691349,0,45.732341,-123.939798,247261,270030,242038,55
4101695,41,Oregon,OR,Curry County,Gold Beach,Nesika Beach,CDP,place,97444,541,5906694,4812,42.507696,-124.402239,73259,300000,64756,245
4101697,41,Oregon,OR,Tillamook County,Tillamook,Netarts,CDP,place,97141,503,6729252,0,45.435624,-123.934386,90787,78841,81290,394
4101699,41,Oregon,OR,Josephine County,Grants Pass,New Hope,CDP,place,97527,541,9914730,0,42.36929,-123.35895,142536,100390,157989,619
